ts;raw;calc
2017.06.28 23:27:09:871;28.24;22.14
2017.06.28 23:27:10:932;28.24;22.15
2017.06.28 23:27:11:996;28.24;22.15
2017.06.28 23:27:13:057;28.24;22.15
2017.06.28 23:27:14:118;28.25;22.15
2017.06.28 23:27:15:180;28.25;22.15
2017.06.28 23:27:16:258;28.25;22.16
2017.06.28 23:27:17:321;28.26;22.16
2017.06.28 23:27:18:382;28.26;22.16
2017.06.28 23:27:19:443;28.27;22.17
2017.06.28 23:27:20:504;28.27;22.17
2017.06.28 23:27:21:564;28.27;22.17
2017.06.28 23:27:22:657;28.28;22.17
2017.06.28 23:27:23:708;28.28;22.18
2017.06.28 23:27:24:764;28.28;22.18
2017.06.28 23:27:25:835;28.29;22.18
2017.06.28 23:27:26:896;28.29;22.19
2017.06.28 23:27:27:958;28.3;22.19
2017.06.28 23:27:29:021;28.3;22.19
2017.06.28 23:27:30:083;28.31;22.2
2017.06.28 23:27:31:146;28.31;22.2
2017.06.28 23:27:32:208;28.31;22.2
2017.06.28 23:27:33:268;28.31;22.2
2017.06.28 23:27:34:330;28.32;22.2
2017.06.28 23:27:35:394;28.32;22.21
2017.06.28 23:27:36:456;28.32;22.21
2017.06.28 23:27:37:519;28.32;22.21
2017.06.28 23:27:38:579;28.33;22.21
2017.06.28 23:27:39:645;28.33;22.21
2017.06.28 23:27:40:706;28.33;22.21
2017.06.28 23:27:41:767;28.33;22.22
2017.06.28 23:27:42:829;28.33;22.22
2017.06.28 23:27:43:898;28.33;22.22
2017.06.28 23:27:44:964;28.33;22.22
2017.06.28 23:27:46:027;28.33;22.22
2017.06.28 23:27:47:087;28.33;22.22
2017.06.28 23:27:48:148;28.33;22.21
2017.06.28 23:27:49:208;28.32;22.21
2017.06.28 23:27:50:346;28.31;22.2
2017.06.28 23:27:51:424;28.29;22.19
2017.06.28 23:27:52:481;28.29;22.18
2017.06.28 23:27:53:544;28.28;22.18
2017.06.28 23:27:54:631;28.27;22.17
2017.06.28 23:27:55:692;28.27;22.17
2017.06.28 23:27:56:755;28.26;22.16
2017.06.28 23:27:57:815;28.26;22.16
2017.06.28 23:27:58:903;28.26;22.16
2017.06.28 23:27:59:963;28.26;22.16
2017.06.28 23:28:01:025;28.25;22.16
2017.06.28 23:28:02:111;28.26;22.16
2017.06.28 23:28:03:172;28.26;22.16
2017.06.28 23:28:04:238;28.26;22.16
2017.06.28 23:28:05:302;28.27;22.17
2017.06.28 23:28:06:364;28.27;22.17
2017.06.28 23:28:07:425;28.27;22.17
2017.06.28 23:28:08:486;28.28;22.18
2017.06.28 23:28:09:547;28.28;22.18
2017.06.28 23:28:10:609;28.29;22.18
2017.06.28 23:28:11:670;28.29;22.18
2017.06.28 23:28:12:729;28.29;22.19
2017.06.28 23:28:13:790;28.29;22.19
2017.06.28 23:28:14:854;28.3;22.19
2017.06.28 23:28:15:914;28.3;22.19
2017.06.28 23:28:16:974;28.3;22.19
2017.06.28 23:28:18:034;28.31;22.2
2017.06.28 23:28:19:098;28.31;22.2
2017.06.28 23:28:20:158;28.31;22.2
2017.06.28 23:28:21:221;28.31;22.2
2017.06.28 23:28:22:282;28.31;22.2
2017.06.28 23:28:23:369;28.31;22.2
2017.06.28 23:28:24:499;28.31;22.2
2017.06.28 23:28:25:560;28.31;22.2
2017.06.28 23:28:26:620;28.31;22.2
2017.06.28 23:28:27:681;28.32;22.2
2017.06.28 23:28:28:745;28.32;22.2
2017.06.28 23:28:29:808;28.32;22.2
2017.06.28 23:28:30:869;28.32;22.21
2017.06.28 23:28:31:939;28.32;22.21
2017.06.28 23:28:32:999;28.32;22.21
2017.06.28 23:28:34:060;28.33;22.21
2017.06.28 23:28:35:110;28.33;22.21
2017.06.28 23:28:36:178;28.33;22.22
2017.06.28 23:28:37:240;28.33;22.21
2017.06.28 23:28:38:303;28.33;22.21
2017.06.28 23:28:39:365;28.32;22.21
2017.06.28 23:28:40:425;28.31;22.2
2017.06.28 23:28:41:488;28.3;22.19
2017.06.28 23:28:42:553;28.29;22.18
2017.06.28 23:28:43:613;28.28;22.18
2017.06.28 23:28:44:674;28.27;22.17
2017.06.28 23:28:45:737;28.27;22.17
2017.06.28 23:28:46:801;28.26;22.16
2017.06.28 23:28:47:864;28.25;22.15
2017.06.28 23:28:48:926;28.24;22.15
2017.06.28 23:28:49:994;28.24;22.14
2017.06.28 23:28:51:056;28.23;22.14
2017.06.28 23:28:52:118;28.23;22.14
2017.06.28 23:28:53:181;28.22;22.13
2017.06.28 23:28:54:243;28.22;22.13
2017.06.28 23:28:55:305;28.22;22.13
2017.06.28 23:28:56:368;28.22;22.13
2017.06.28 23:28:57:429;28.21;22.13
2017.06.28 23:28:58:496;28.21;22.12
2017.06.28 23:28:59:557;28.21;22.12
2017.06.28 23:29:00:618;28.21;22.13
2017.06.28 23:29:01:685;28.21;22.13
2017.06.28 23:29:02:778;28.22;22.13
2017.06.28 23:29:03:844;28.22;22.13
2017.06.28 23:29:04:907;28.22;22.13
2017.06.28 23:29:05:978;28.23;22.14
2017.06.28 23:29:07:043;28.23;22.14
2017.06.28 23:29:08:103;28.23;22.14
2017.06.28 23:29:09:164;28.23;22.14
2017.06.28 23:29:10:225;28.24;22.15
2017.06.28 23:29:11:289;28.24;22.15
2017.06.28 23:29:12:352;28.25;22.15
2017.06.28 23:29:13:440;28.25;22.16
2017.06.28 23:29:14:499;28.26;22.16
2017.06.28 23:29:15:561;28.26;22.16
2017.06.28 23:29:16:622;28.26;22.16
2017.06.28 23:29:17:683;28.27;22.17
2017.06.28 23:29:18:745;28.27;22.17
2017.06.28 23:29:19:810;28.28;22.17
2017.06.28 23:29:20:874;28.28;22.18
2017.06.28 23:29:21:936;28.29;22.18
2017.06.28 23:29:23:066;28.29;22.18
2017.06.28 23:29:24:119;28.3;22.19
2017.06.28 23:29:25:176;28.3;22.19
2017.06.28 23:29:26:240;28.3;22.19
2017.06.28 23:29:27:303;28.31;22.2
2017.06.28 23:29:28:365;28.31;22.2
2017.06.28 23:29:29:428;28.31;22.2
2017.06.28 23:29:30:491;28.31;22.2
2017.06.28 23:29:31:560;28.31;22.2
2017.06.28 23:29:32:658;28.31;22.2
2017.06.28 23:29:33:724;28.31;22.2
2017.06.28 23:29:34:785;28.31;22.2
2017.06.28 23:29:35:853;28.32;22.2
2017.06.28 23:29:36:914;28.32;22.21
2017.06.28 23:29:37:976;28.32;22.21
2017.06.28 23:29:39:039;28.33;22.21
2017.06.28 23:29:40:106;28.33;22.22
2017.06.28 23:29:41:167;28.34;22.22
2017.06.28 23:29:42:228;28.34;22.22
2017.06.28 23:29:43:290;28.34;22.23
2017.06.28 23:29:44:354;28.35;22.23
2017.06.28 23:29:45:415;28.35;22.23
2017.06.28 23:29:46:477;28.36;22.24
2017.06.28 23:29:47:539;28.36;22.24
2017.06.28 23:29:48:603;28.36;22.24
2017.06.28 23:29:49:664;28.36;22.24
2017.06.28 23:29:50:724;28.36;22.24
2017.06.28 23:29:51:785;28.36;22.24
2017.06.28 23:29:52:846;28.36;22.23
2017.06.28 23:29:53:911;28.362017.06.28 23:30:05:621;28.34;22.22
2017.06.28 23:30:06:682;28.34;22.22
2017.06.28 23:30:07:745;28.34;22.22
2017.06.28 23:30:08:806;28.34;22.22
2017.06.28 23:30:09:868;28.35;22.23
2017.06.28 23:30:10:929;28.35;22.23
2017.06.28 23:30:11:990;28.35;22.23
2017.06.28 23:30:13:051;28.35;22.23
2017.06.28 23:30:14:117;28.35;22.23
2017.06.28 23:30:15:178;28.35;22.23
2017.06.28 23:30:16:239;28.35;22.23
2017.06.28 23:30:17:300;28.34;22.22
2017.06.28 23:30:18:366;28.34;22.22
2017.06.28 23:30:19:424;28.34;22.22
2017.06.28 23:30:20:485;28.34;22.22
2017.06.28 23:30:21:545;28.33;22.21
2017.06.28 23:30:22:661;28.32;22.21
2017.06.28 23:30:23:712;28.31;22.2
2017.06.28 23:30:24:771;28.31;22.2
2017.06.28 23:30:25:835;28.3;22.19
2017.06.28 23:30:26:895;28.29;22.19
2017.06.28 23:30:27:957;28.29;22.18
2017.06.28 23:30:29:018;28.28;22.18
2017.06.28 23:30:30:078;28.27;22.17
2017.06.28 23:30:31:139;28.27;22.17
2017.06.28 23:30:32:200;28.26;22.16
2017.06.28 23:30:33:339;28.26;22.16
2017.06.28 23:30:34:400;28.25;22.15
2017.06.28 23:30:35:461;28.24;22.14
2017.06.28 23:30:36:524;28.23;22.14
2017.06.28 23:30:37:591;28.22;22.13
2017.06.28 23:30:38:650;28.21;22.13
2017.06.28 23:30:39:712;28.21;22.12
2017.06.28 23:30:40:791;28.2;22.12
2017.06.28 23:30:41:852;28.19;22.11
2017.06.28 23:30:42:912;28.18;22.1
2017.06.28 23:30:43:973;28.17;22.1
2017.06.28 23:30:45:037;28.17;22.09
2017.06.28 23:30:46:098;28.16;22.08
2017.06.28 23:30:47:164;28.15;22.08
2017.06.28 23:30:48:225;28.15;22.08
2017.06.28 23:30:49:287;28.15;22.07
2017.06.28 23:30:50:348;28.14;22.07
2017.06.28 23:30:51:414;28.14;22.07
2017.06.28 23:30:52:474;28.14;22.07
2017.06.28 23:30:53:534;28.14;22.07
2017.06.28 23:30:54:599;28.14;22.07
2017.06.28 23:30:55:660;28.14;22.07
2017.06.28 23:30:56:726;28.15;22.07
2017.06.28 23:30:57:788;28.15;22.08
2017.06.28 23:30:58:851;28.15;22.08
2017.06.28 23:30:59:913;28.15;22.08
2017.06.28 23:31:00:972;28.15;22.08
2017.06.28 23:31:02:031;28.16;22.08
2017.06.28 23:31:03:094;28.16;22.09
2017.06.28 23:31:04:157;28.17;22.09
2017.06.28 23:31:05:207;28.17;22.09
2017.06.28 23:31:06:264;28.18;22.1
2017.06.28 23:31:07:325;28.18;22.1
2017.06.28 23:31:08:387;28.18;22.1
2017.06.28 23:31:09:448;28.18;22.1
2017.06.28 23:31:10:511;28.18;22.1
2017.06.28 23:31:11:573;28.19;22.1
2017.06.28 23:31:12:641;28.19;22.11
2017.06.28 23:31:13:709;28.19;22.11
2017.06.28 23:31:14:773;28.19;22.11
2017.06.28 23:31:15:839;28.18;22.1
2017.06.28 23:31:16:901;28.18;22.1
2017.06.28 23:31:17:971;28.18;22.1
2017.06.28 23:31:19:032;28.19;22.11
2017.06.28 23:31:20:095;28.19;22.11
2017.06.28 23:31:21:157;28.19;22.11
2017.06.28 23:31:22:218;28.2;22.11
2017.06.28 23:31:23:345;28.2;22.12
2017.06.28 23:31:24:432;28.2;22.12
2017.06.28 23:31:25:494;28.21;22.12
2017.06.28 23:31:26:557;28.21;22.12
2017.06.28 23:31:27:620;28.21;22.12
2017.06.28 23:31:28:682;28.2;22.12
2017.06.28 23:31:29:743;28.2;22.12
2017.06.28 23:31:30:804;28.2;22.11
2017.06.28 23:31:31:865;28.19;22.11
2017.06.28 23:31:32:925;28.19;22.11
2017.06.28 23:31:33:988;28.18;22.1
2017.06.28 23:31:35:067;28.18;22.1
2017.06.28 23:31:36:136;28.18;22.1
2017.06.28 23:31:37:199;28.17;22.1
2017.06.28 23:31:38:260;28.17;22.09
2017.06.28 23:31:39:320;28.17;22.1
2017.06.28 23:31:40:380;28.17;22.1
2017.06.28 23:31:41:488;28.18;22.1
2017.06.28 23:31:42:548;28.18;22.1
2017.06.28 23:31:43:610;28.19;22.11
2017.06.28 23:31:44:672;28.19;22.11
2017.06.28 23:31:45:739;28.2;22.12
2017.06.28 23:31:46:800;28.21;22.12
2017.06.28 23:31:47:867;28.21;22.12
2017.06.28 23:31:48:929;28.21;22.12
2017.06.28 23:31:50:100;28.21;22.12
2017.06.28 23:31:51:162;28.2;22.12
2017.06.28 23:31:52:223;28.2;22.12
2017.06.28 23:31:53:286;28.2;22.12
2017.06.28 23:31:54:351;28.19;22.11
2017.06.28 23:31:55:411;28.19;22.11
2017.06.28 23:31:56:475;28.19;22.11
2017.06.28 23:31:57:537;28.19;22.11
2017.06.28 23:31:58:598;28.19;22.11
2017.06.28 23:31:59:661;28.19;22.11
2017.06.28 23:32:00:722;28.19;22.11
2017.06.28 23:32:01:791;28.19;22.11
2017.06.28 23:32:02:886;28.19;22.11
2017.06.28 23:32:03:947;28.19;22.11
2017.06.28 23:32:05:051;28.19;22.11
2017.06.28 23:32:06:097;28.18;22.1
2017.06.28 23:32:07:154;28.17;22.1
2017.06.28 23:32:08:215;28.17;22.09
2017.06.28 23:32:09:284;28.17;22.09
2017.06.28 23:32:10:346;28.17;22.09
2017.06.28 23:32:11:408;28.17;22.09
2017.06.28 23:32:12:471;28.16;22.09
2017.06.28 23:32:13:535;28.16;22.09
2017.06.28 23:32:14:597;28.15;22.08
2017.06.28 23:32:15:658;28.15;22.08
2017.06.28 23:32:16:718;28.14;22.07
2017.06.28 23:32:17:783;28.14;22.07
2017.06.28 23:32:18:849;28.13;22.06
2017.06.28 23:32:19:910;28.12;22.06
2017.06.28 23:32:20:972;28.12;22.05
2017.06.28 23:32:22:032;28.11;22.05
2017.06.28 23:32:23:092;28.11;22.05
2017.06.28 23:32:24:148;28.1;22.04
2017.06.28 23:32:25:210;28.1;22.04
2017.06.28 23:32:26:277;28.09;22.03
2017.06.28 23:32:27:341;28.08;22.03
2017.06.28 23:32:28:402;28.07;22.02
2017.06.28 23:32:29:464;28.06;22.01
2017.06.28 23:32:30:525;28.05;22
2017.06.28 23:32:31:587;28.03;21.99
2017.06.28 23:32:32:652;28.02;21.98
2017.06.28 23:32:33:713;28.02;21.98
2017.06.28 23:32:34:776;28.01;21.97
2017.06.28 23:32:35:850;28;21.97
2017.06.28 23:32:36:911;28;21.96
2017.06.28 23:32:37:974;27.99;21.96
2017.06.28 23:32:39:035;27.99;21.96
2017.06.28 23:32:40:097;27.99;21.95
2017.06.28 23:32:41:158;27.98;21.95
2017.06.28 23:32:42:221;27.98;21.95
2017.06.28 23:32:43:284;27.98;21.95
2017.06.28 23:32:44:346;27.97;21.95
2017.06.28 23:32:45:409;27.97;21.94
2017.06.28 23:32:46:471;27.97;21.94
2017.06.28 23:32:47:532;27.97;21.94
2017.06.28 23:32:48:594;27.97;21.94
2017.06.28 23:32:49:697;27.96;21.94
2017.06.28 23:32:50:760;27.96;21.94
2017.06.28 23:32:51:831;27.96;21.94
2017.06.28 23:32:52:893;27.96;21.94
2017.06.28 23:32:53:954;27.96;21.94
2017.06.28 23:32:55:015;27.97;21.94
2017.06.28 23:32:56:079;27.97;21.94
2017.06.28 23:32:57:153;27.96;21.94
2017.06.28 23:32:58:215;27.96;21.94
2017.06.28 23:32:59:276;27.96;21.94
2017.06.28 23:33:00:339;27.96;21.94
2017.06.28 23:33:01:399;27.96;21.94
2017.06.28 23:33:02:463;27.96;21.94
2017.06.28 23:33:03:526;27.96;21.94
2017.06.28 23:33:04:588;27.96;21.93
2017.06.28 23:33:05:651;27.95;21.93
2017.06.28 23:33:06:714;27.95;21.93
2017.06.28 23:33:07:776;27.95;21.93
2017.06.28 23:33:08:838;27.95;21.93
2017.06.28 23:33:09:900;27.95;21.93
2017.06.28 23:33:10:967;27.94;21.92
2017.06.28 23:33:12:029;27.94;21.92
2017.06.28 23:33:13:092;27.94;21.92
2017.06.28 23:33:14:153;27.93;21.91
2017.06.28 23:33:15:215;27.93;21.91
2017.06.28 23:33:16:277;27.92;21.91
2017.06.28 23:33:17:342;27.92;21.9
2017.06.28 23:33:18:405;27.91;21.9
2017.06.28 23:33:19:466;27.9;21.89
2017.06.28 23:33:20:527;27.9;21.89
2017.06.28 23:33:21:591;27.89;21.88
2017.06.28 23:33:22:671;27.89;21.88
2017.06.28 23:33:23:734;27.88;21.88
2017.06.28 23:33:24:865;27.88;21.87
2017.06.28 23:33:25:926;27.88;21.87
2017.06.28 23:33:26:992;27.88;21.87
2017.06.28 23:33:28:053;27.88;21.87
2017.06.28 23:33:29:116;27.88;21.87
2017.06.28 23:33:30:180;27.88;21.87
2017.06.28 23:33:31:241;27.88;21.87
2017.06.28 23:33:32:304;27.88;21.87
2017.06.28 23:33:33:368;27.88;21.87
2017.06.28 23:33:34:430;27.88;21.87
2017.06.28 23:33:35:483;27.88;21.87
2017.06.28 23:33:36:541;27.88;21.87
2017.06.28 23:33:37:601;27.88;21.87
2017.06.28 23:33:38:664;27.88;21.88
2017.06.28 23:33:39:725;27.88;21.88
2017.06.28 23:33:40:786;27.88;21.88
2017.06.28 23:33:41:847;27.89;21.88
2017.06.28 23:33:42:915;27.89;21.88
2017.06.28 23:33:43:977;27.89;21.89
2017.06.28 23:33:45:039;27.89;21.89
2017.06.28 23:33:46:102;27.9;21.89
2017.06.28 23:33:47:163;27.9;21.89
2017.06.28 23:33:48:224;27.9;21.89
2017.06.28 23:33:49:288;27.9;21.89
2017.06.28 23:33:50:365;27.9;21.89
2017.06.28 23:33:51:435;27.9;21.89
2017.06.28 23:33:52:495;27.9;21.89
2017.06.28 23:33:53:556;27.9;21.89
2017.06.28 23:33:54:620;27.9;21.89
2017.06.28 23:33:55:682;27.89;21.89
2017.06.28 23:33:56:743;27.89;21.88
2017.06.28 23:33:57:812;27.89;21.88
2017.06.28 23:33:58:874;27.89;21.88
2017.06.28 23:33:59:935;27.88;21.88
2017.06.28 23:34:00:997;27.88;21.88
2017.06.28 23:34:02:059;27.88;21.87
2017.06.28 23:34:03:121;27.87;21.87
2017.06.28 23:34:04:184;27.87;21.87
2017.06.28 23:34:05:234;27.87;21.87
2017.06.28 23:34:06:281;27.88;21.87
2017.06.28 23:34:07:343;27.88;21.87
2017.06.28 23:34:08:408;27.88;21.88
2017.06.28 23:34:09:475;27.88;21.88
2017.06.28 23:34:10:538;27.89;21.88
2017.06.28 23:34:11:600;27.89;21.88
2017.06.28 23:34:12:660;27.9;21.89
2017.06.28 23:34:13:720;27.9;21.89
2017.06.28 23:34:14:782;27.9;21.89
2017.06.28 23:34:15:843;27.91;21.9
2017.06.28 23:34:16:906;27.91;21.9
2017.06.28 23:34:17:969;27.91;21.9
2017.06.28 23:34:19:046;27.92;21.9
2017.06.28 23:34:20:108;27.92;21.91
2017.06.28 23:34:21:182;27.92;21.91
2017.06.28 23:34:22:262;27.93;21.91
2017.06.28 23:34:23:345;27.93;21.91
2017.06.28 23:34:24:424;27.94;21.92
2017.06.28 23:34:25:485;27.94;21.92
2017.06.28 23:34:26:548;27.94;21.92
2017.06.28 23:34:27:613;27.94;21.92
2017.06.28 23:34:28:674;27.94;21.92
2017.06.28 23:34:29:735;27.95;21.92
2017.06.28 23:34:30:796;27.95;21.93
2017.06.28 23:34:31:859;27.95;21.93
2017.06.28 23:34:32:927;27.96;21.93
2017.06.28 23:34:33:995;27.96;21.93
2017.06.28 23:34:35:057;27.96;21.94
2017.06.28 23:34:36:122;27.97;21.94
2017.06.28 23:34:37:185;27.97;21.94
2017.06.28 23:34:38:249;27.97;21.95
2017.06.28 23:34:39:310;27.98;21.95
2017.06.28 23:34:40:371;27.98;21.95
2017.06.28 23:34:41:432;27.99;21.96
2017.06.28 23:34:42:494;27.99;21.96
2017.06.28 23:34:43:555;28;21.96
2017.06.28 23:34:44:615;28;21.96
2017.06.28 23:34:45:677;28;21.97
2017.06.28 23:34:46:741;28;21.97
2017.06.28 23:34:47:804;28;21.97
2017.06.28 23:34:48:866;28;21.97
2017.06.28 23:34:49:929;28;21.97
2017.06.28 23:34:50:990;28;21.97
2017.06.28 23:34:52:052;28;21.96
2017.06.28 23:34:53:119;28;21.96
2017.06.28 23:34:54:183;27.99;21.96
2017.06.28 23:34:55:245;27.99;21.96
2017.06.28 23:34:56:307;27.98;21.95
2017.06.28 23:34:57:368;27.98;21.95
2017.06.28 23:34:58:442;27.98;21.95
2017.06.28 23:34:59:510;27.97;21.95
2017.06.28 23:35:00:573;27.97;21.94
2017.06.28 23:35:01:634;27.97;21.94
2017.06.28 23:35:02:695;27.97;21.94
2017.06.28 23:35:03:755;27.96;21.94
2017.06.28 23:35:04:840;27.96;21.94
2017.06.28 23:35:05:914;27.96;21.93
2017.06.28 23:35:06:971;27.95;21.93
2017.06.28 23:35:08:032;27.95;21.93
2017.06.28 23:35:09:092;27.95;21.93
2017.06.28 23:35:10:154;27.95;21.93
2017.06.28 23:35:11:217;27.95;21.92
2017.06.28 23:35:12:278;27.94;21.92
2017.06.28 23:35:13:339;27.94;21.92
2017.06.28 23:35:14:400;27.94;21.92
2017.06.28 23:35:15:472;27.94;21.92
2017.06.28 23:35:16:535;27.94;21.92
2017.06.28 23:35:17:594;27.93;21.92
2017.06.28 23:35:18:657;27.93;21.91
2017.06.28 23:35:19:718;27.93;21.91
2017.06.28 23:35:20:781;27.93;21.91
2017.06.28 23:35:21:842;27.93;21.91
2017.06.28 23:35:22:935;27.93;21.91
2017.06.28 23:35:23:985;27.93;21.91
2017.06.28 23:35:25:049;27.93;21.91
2017.06.28 23:35:26:113;27.93;21.91
2017.06.28 23:35:27:174;27.94;21.92
2017.06.28 23:35:28:235;27.94;21.92
2017.06.28 23:35:29:296;27.94;21.92
2017.06.28 23:35:30:356;27.94;21.92
2017.06.28 23:35:31:417;27.94;21.92
2017.06.28 23:35:32:479;27.94;21.92
2017.06.28 23:35:33:541;27.95;21.93
2017.06.28 23:35:34:602;27.95;21.93
2017.06.28 23:35:35:661;27.95;21.93
2017.06.28 23:35:36:722;27.96;21.93
2017.06.28 23:35:37:784;27.96;21.94
2017.06.28 23:35:38:844;27.97;21.94
2017.06.28 23:35:39:907;27.97;21.94
2017.06.28 23:35:40:969;27.97;21.94
2017.06.28 23:35:42:031;27.97;21.94
2017.06.28 23:35:43:098;27.97;21.94
2017.06.28 23:35:44:162;27.97;21.94
2017.06.28 23:35:45:223;27.97;21.94
2017.06.28 23:35:46:286;27.96;21.94
2017.06.28 23:35:47:347;27.96;21.94
2017.06.28 23:35:48:409;27.96;21.93
2017.06.28 23:35:49:472;27.96;21.93
2017.06.28 23:35:50:533;27.96;21.93
2017.06.28 23:35:51:627;27.96;21.93
2017.06.28 23:35:52:688;27.96;21.94
2017.06.28 23:35:53:751;27.96;21.94
2017.06.28 23:35:54:812;27.96;21.94
2017.06.28 23:35:55:875;27.97;21.94
2017.06.28 23:35:56:937;27.97;21.94
2017.06.28 23:35:57:999;27.97;21.95
2017.06.28 23:35:59:073;27.97;21.95
2017.06.28 23:36:00:136;27.98;21.95
2017.06.28 23:36:01:198;27.98;21.95
2017.06.28 23:36:02:261;27.99;21.95
2017.06.28 23:36:03:327;27.99;21.96
2017.06.28 23:36:04:387;27.99;21.96
2017.06.28 23:36:05:438;28;21.97
2017.06.28 23:36:06:499;28;21.97
2017.06.28 23:36:07:741;28.01;21.97
2017.06.28 23:36:08:842;28.02;21.98
2017.06.28 23:36:09:996;28.02;21.98
2017.06.28 23:36:11:116;28.03;21.99
2017.06.28 23:36:12:200;28.04;21.99
2017.06.28 23:36:13:389;28.04;22
2017.06.28 23:36:14:531;28.04;22
2017.06.28 23:36:15:592;28.05;22
2017.06.28 23:36:16:766;28.05;22.01
2017.06.28 23:36:17:918;28.06;22.01
2017.06.28 23:36:19:044;28.06;22.01
2017.06.28 23:36:20:170;28.06;22.01
2017.06.28 23:36:21:297;28.07;22.02
2017.06.28 23:36:22:420;28.07;22.02
2017.06.28 23:36:23:503;28.07;22.02
2017.06.28 23:36:24:676;28.07;22.02
2017.06.28 23:36:25:803;28.08;22.02
2017.06.28 23:36:26:944;28.08;22.02
2017.06.28 23:36:28:056;28.08;22.03
2017.06.28 23:36:29:178;28.08;22.03
2017.06.28 23:36:30:240;28.09;22.03
2017.06.28 23:36:31:328;28.09;22.03
2017.06.28 23:36:32:389;28.09;22.03
2017.06.28 23:36:33:483;28.09;22.04
2017.06.28 23:36:34:606;28.1;22.04
2017.06.28 23:36:35:736;28.1;22.04
2017.06.28 23:36:36:796;28.11;22.05
2017.06.28 23:36:37:862;28.11;22.05
2017.06.28 23:36:39:012;28.11;22.05
2017.06.28 23:36:40:075;28.11;22.05
2017.06.28 23:36:41:159;28.11;22.05
2017.06.28 23:36:42:290;28.11;22.05
2017.06.28 23:36:43:355;28.11;22.05
2017.06.28 23:36:44:437;28.11;22.05
2017.06.28 23:36:45:497;28.11;22.05
2017.06.28 23:36:46:612;28.11;22.05
2017.06.28 23:36:47:716;28.11;22.05
2017.06.28 23:36:48:840;28.12;22.05
2017.06.28 23:36:49:915;28.12;22.06
2017.06.28 23:36:50:980;28.12;22.06
2017.06.28 23:36:52:114;28.13;22.06
2017.06.28 23:36:53:243;28.13;22.06
2017.06.28 23:36:54:372;28.13;22.06
2017.06.28 23:36:55:434;28.13;22.06
2017.06.28 23:36:56:520;28.13;22.07
2017.06.28 23:36:57:649;28.14;22.07
2017.06.28 23:36:58:711;28.14;22.07
2017.06.28 23:36:59:797;28.14;22.07
2017.06.28 23:37:00:923;28.13;22.07
2017.06.28 23:37:02:048;28.13;22.07
2017.06.28 23:37:03:177;28.13;22.07
2017.06.28 23:37:04:306;28.13;22.07
2017.06.28 23:37:05:429;28.13;22.07
2017.06.28 23:37:06:556;28.13;22.07
2017.06.28 23:37:07:685;28.13;22.07
2017.06.28 23:37:08:811;28.13;22.07
2017.06.28 23:37:09:938;28.14;22.07
2017.06.28 23:37:10:999;28.14;22.07
2017.06.28 23:37:12:083;28.14;22.07
2017.06.28 23:37:13:213;28.14;22.07
2017.06.28 23:37:14:277;28.15;22.08
2017.06.28 23:37:15:362;28.15;22.08
2017.06.28 23:37:16:491;28.16;22.08
2017.06.28 23:37:17:554;28.16;22.09
2017.06.28 23:37:18:637;28.16;22.09
2017.06.28 23:37:19:766;28.17;22.09
2017.06.28 23:37:20:892;28.17;22.09
2017.06.28 23:37:22:019;28.17;22.1
2017.06.28 23:37:23:213;28.18;22.1
2017.06.28 23:37:24:374;28.18;22.1
2017.06.28 23:37:25:436;28.18;22.1
2017.06.28 23:37:26:497;28.17;22.1
2017.06.28 23:37:27:560;28.17;22.09
2017.06.28 23:37:28:622;28.17;22.09
2017.06.28 23:37:29:684;28.16;22.09
2017.06.28 23:37:30:825;28.16;22.09
2017.06.28 23:37:31:952;28.16;22.09
2017.06.28 23:37:33:014;28.16;22.09
2017.06.28 23:37:34:099;28.16;22.09
2017.06.28 23:37:35:226;28.16;22.09
2017.06.28 23:37:36:293;28.16;22.09
2017.06.28 23:37:37:376;28.16;22.09
2017.06.28 23:37:38:502;28.16;22.09
2017.06.28 23:37:39:632;28.16;22.09
2017.06.28 23:37:40:758;28.17;22.09
2017.06.28 23:37:41:819;28.17;22.09
2017.06.28 23:37:42:906;28.17;22.09
2017.06.28 23:37:44:035;28.16;22.09
2017.06.28 23:37:45:096;28.16;22.09
2017.06.28 23:37:46:184;28.16;22.09
2017.06.28 23:37:47:311;28.16;22.09
2017.06.28 23:37:48:372;28.16;22.09
2017.06.28 23:37:49:460;28.16;22.08
2017.06.28 23:37:50:589;28.15;22.08
2017.06.28 23:37:51:713;28.15;22.08
2017.06.28 23:37:52:842;28.14;22.07
2017.06.28 23:37:53:967;28.14;22.07
2017.06.28 23:37:55:094;28.14;22.07
2017.06.28 23:37:56:220;28.14;22.07
2017.06.28 23:37:57:282;28.13;22.07
2017.06.28 23:37:58:368;28.13;22.07
2017.06.28 23:37:59:497;28.13;22.07
2017.06.28 23:38:00:559;28.13;22.07
2017.06.28 23:38:01:645;28.13;22.07
2017.06.28 23:38:02:711;28.14;22.07
2017.06.28 23:38:03:798;28.13;22.07
2017.06.28 23:38:04:860;28.13;22.07
2017.06.28 23:38:05:922;28.13;22.07
2017.06.28 23:38:07:075;28.14;22.07
2017.06.28 23:38:08:201;28.14;22.07
2017.06.28 23:38:09:327;28.14;22.07
2017.06.28 23:38:10:454;28.14;22.07
2017.06.28 23:38:11:580;28.14;22.07
2017.06.28 23:38:12:707;28.14;22.07
2017.06.28 23:38:13:833;28.14;22.07
